pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,random_trial.started,Fixation_2.started,Line1.started,Line2.started,Line3.started,Line4.started,Fixation_2.stopped,Probe_2.started,Key_Resp.started,random_trial.stopped,Key_Resp.keys,Key_Resp.corr,Key_Resp.rt,Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,,,,,19,0,76,0,913.044369500014,,,,,,,,,,,,,,,,913.0313691999763,913.044369500014,914.0446058000089,914.0446058000089,914.0446058000089,914.0446058000089,914.0446058000089,915.0446050000028,915.0446050000028,918.5295706000179,x,1,3.4787196000106633,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,19,1,77,2,918.5443972999929,,,,,,,,,,,,,,,,918.531475100026,918.5443972999929,919.5448334999965,919.5448334999965,919.5448334999965,919.5448334999965,919.5448334999965,920.5447462000302,920.5447462000302,921.2625704000238,c,1,0.7061087000183761,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,19,2,78,1,921.2775487999897,,,,,,,,,,,,,,,,921.2646205999772,921.2775487999897,922.2782313000062,922.2782313000062,922.2782313000062,922.2782313000062,922.2782313000062,923.2779107000097,923.2779107000097,924.0813746000058,v,1,0.8009713999927044,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,19,3,79,1,924.094695799984,,,,,,,,,,,,,,,,924.0839086999767,924.094695799984,925.0951499000075,925.0951499000075,925.0951499000075,925.0951499000075,925.0951499000075,926.0942782000056,926.0942782000056,927.1796327999909,v,1,1.0766088999807835,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,20,0,80,2,927.1943900000188,,,,,,,,,,,,,,,,927.1814821999869,927.1943900000188,928.1952472000266,928.1952472000266,928.1952472000266,928.1952472000266,928.1952472000266,929.1943789999932,929.1943789999932,930.2630731000099,c,1,1.0528647000319324,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,20,1,81,0,930.2778037000098,,,,,,,,,,,,,,,,930.2650093000266,930.2778037000098,931.2781394000049,931.2781394000049,931.2781394000049,931.2781394000049,931.2781394000049,932.2775753000169,932.2775753000169,933.1793172999751,x,1,0.8904616000363603,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,20,2,82,2,933.1944677000283,,,,,,,,,,,,,,,,933.1812756999861,933.1944677000283,934.1952703000279,934.1952703000279,934.1952703000279,934.1952703000279,934.1952703000279,935.1943395999842,935.1943395999842,936.6472522999975,c,1,1.4486888000392355,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,20,3,83,2,936.6611658000038,,,,,,,,,,,,,,,,936.6491567000048,936.6611658000038,937.6617492000223,937.6617492000223,937.6617492000223,937.6617492000223,937.6617492000223,938.6611971000093,938.6611971000093,952.7295101999771,c,1,14.052168200025335,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,21,0,84,0,952.7448372999788,,,,,,,,,,,,,,,,952.7314323000028,952.7448372999788,953.7451948000235,953.7451948000235,953.7451948000235,953.7451948000235,953.7451948000235,954.7451376999961,954.7451376999961,956.463272300025,x,1,1.702911700005643,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,21,1,85,2,956.4779291999876,,,,,,,,,,,,,,,,956.4650914000231,956.4779291999876,957.478711600008,957.478711600008,957.478711600008,957.478711600008,957.478711600008,958.4778736000299,958.4778736000299,960.5629886999959,c,1,2.0729726999998093,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,21,2,86,3,960.5777142000152,,,,,,,,,,,,,,,,960.564905599982,960.5777142000152,961.5785276999814,961.5785276999814,961.5785276999814,961.5785276999814,961.5785276999814,962.5781320999959,962.5781320999959,963.7799232000252,z,1,1.1949224999989383,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,21,3,87,0,963.7944081000169,,,,,,,,,,,,,,,,963.781935099978,963.7944081000169,964.7956285999971,964.7956285999971,964.7956285999971,964.7956285999971,964.7956285999971,965.793167900003,965.793167900003,966.4296564999968,x,1,0.6295684999786317,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,22,0,88,3,966.4448748999857,,,,,,,,,,,,,,,,966.4316707000253,966.4448748999857,967.4455396999838,967.4455396999838,967.4455396999838,967.4455396999838,967.4455396999838,968.4450614000089,968.4450614000089,971.8124344000244,z,1,3.3513998999842443,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,22,1,89,2,971.8277411999879,,,,,,,,,,,,,,,,971.8142695000279,971.8277411999879,972.8281367999734,972.8281367999734,972.8281367999734,972.8281367999734,972.8281367999734,973.8277687000227,973.8277687000227,977.2141122000176,c,1,3.383812099986244,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,22,2,90,1,977.2278652000241,,,,,,,,,,,,,,,,977.2160502999905,977.2278652000241,978.2283398000291,978.2283398000291,978.2283398000291,978.2283398000291,978.2283398000291,979.2281431999872,979.2281431999872,979.9807734999922,v,1,0.7467009000247344,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,22,3,91,3,979.9945160999778,,,,,,,,,,,,,,,,979.9826446999796,979.9945160999778,980.9952256000252,980.9952256000252,980.9952256000252,980.9952256000252,980.9952256000252,981.9945111999987,981.9945111999987,982.7300146999769,z,1,0.7308983000111766,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,23,0,92,1,982.7445303000277,,,,,,,,,,,,,,,,982.7318964999868,982.7445303000277,983.745207800006,983.745207800006,983.745207800006,983.745207800006,983.745207800006,984.7453181999736,984.7453181999736,986.3802727999864,v,1,1.6177959000342526,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,23,1,93,3,986.3955728000146,,,,,,,,,,,,,,,,986.3823771000025,986.3955728000146,987.3957263000193,987.3957263000193,987.3957263000193,987.3957263000193,987.3957263000193,988.3944874000154,988.3944874000154,989.1297862000065,z,1,0.7264577000169083,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,23,2,94,3,989.1445682999911,,,,,,,,,,,,,,,,989.1316309000249,989.1445682999911,990.1452371000196,990.1452371000196,990.1452371000196,990.1452371000196,990.1452371000196,991.1453185999999,991.1453185999999,991.6797386999824,z,1,0.5269019999541342,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,23,3,95,1,991.6944676000276,,,,,,,,,,,,,,,,991.6815424999804,991.6944676000276,992.6949642000254,992.6949642000254,992.6949642000254,992.6949642000254,992.6949642000254,993.6945481000002,993.6945481000002,994.6129756000009,v,1,0.9103369999793358,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,24,0,96,0,994.6278005000204,,,,,,,,,,,,,,,,994.6149721000111,994.6278005000204,995.6286245000083,995.6286245000083,995.6286245000083,995.6286245000083,995.6286245000083,996.6278404999757,996.6278404999757,997.430187400023,x,1,0.7944115999853238,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,24,1,97,2,997.4444343000068,,,,,,,,,,,,,,,,997.432936199999,997.4444343000068,998.4451422999846,998.4451422999846,998.4451422999846,998.4451422999846,998.4451422999846,999.444948600023,999.444948600023,999.9972876000102,c,1,0.5488240999984555,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,24,2,98,3,1000.0110991999973,,,,,,,,,,,,,,,,999.9991090000258,1000.0110991999973,1001.0120259000105,1001.0120259000105,1001.0120259000105,1001.0120259000105,1001.0120259000105,1002.0111102000228,1002.0111102000228,1002.6463104999857,z,1,0.623475500033237,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,24,3,99,3,1002.6611606000224,,,,,,,,,,,,,,,,1002.6484237000113,1002.6611606000224,1003.6619397000177,1003.6619397000177,1003.6619397000177,1003.6619397000177,1003.6619397000177,1004.6619131999905,1004.6619131999905,1005.0656284000142,z,1,0.4004033000092022,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,25,0,100,0,1005.0778661000077,,,,,,,,,,,,,,,,1005.06777590001,1005.0778661000077,1006.0784122999758,1006.0784122999758,1006.0784122999758,1006.0784122999758,1006.0784122999758,1007.0777800999931,1007.0777800999931,1010.413049899973,x,1,3.318623099999968,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,25,1,101,1,1010.42803000001,,,,,,,,,,,,,,,,1010.4147072000196,1010.42803000001,1011.4287844999926,1011.4287844999926,1011.4287844999926,1011.4287844999926,1011.4287844999926,1012.4279580999864,1012.4279580999864,1014.7464387000073,v,1,2.3109802000108175,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,25,2,102,0,1014.7614895000006,,,,,,,,,,,,,,,,1014.7483614999801,1014.7614895000006,1015.7621303999913,1015.7621303999913,1015.7621303999913,1015.7621303999913,1015.7621303999913,1016.7613482999732,1016.7613482999732,1017.4131569999736,x,1,0.6436315000173636,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,25,3,103,2,1017.4279495999799,,,,,,,,,,,,,,,,1017.4151397999958,1017.4279495999799,1018.4288680999889,1018.4288680999889,1018.4288680999889,1018.4288680999889,1018.4288680999889,1019.4280033999821,1019.4280033999821,1020.311581499991,c,1,0.8682879999978468,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,26,0,104,1,1020.3269743000274,,,,,,,,,,,,,,,,1020.3124665999785,1020.3269743000274,1021.3124172000098,1021.3124172000098,1021.3124172000098,1021.3124172000098,1021.3285743999877,1022.3117641999852,1022.3117641999852,1026.0805854999926,v,1,3.7542603999609128,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,26,1,105,3,1026.0954700000002,,,,,,,,,,,,,,,,1026.0822505999822,1026.0954700000002,1027.095725000021,1027.095725000021,1027.095725000021,1027.095725000021,1027.095725000021,1028.0947130999994,1028.0947130999994,1030.8629969999893,z,1,2.7613393999636173,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,26,2,106,1,1030.8779311000253,,,,,,,,,,,,,,,,1030.8647683000308,1030.8779311000253,1031.8789613000117,1031.8789613000117,1031.8789613000117,1031.8789613000117,1031.8789613000117,1032.878325800004,1032.878325800004,1036.0141277000075,v,1,3.118406599969603,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,26,3,107,0,1036.0284345999826,,,,,,,,,,,,,,,,1036.016242099984,1036.0284345999826,1037.0286149000167,1037.0286149000167,1037.0286149000167,1037.0286149000167,1037.0286149000167,1038.0279866000055,1038.0279866000055,1041.1800264000194,x,1,3.142829400021583,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,27,0,108,3,1041.1950180000276,,,,,,,,,,,,,,,,1041.1819950999925,1041.1950180000276,1042.1952446000068,1042.1952446000068,1042.1952446000068,1042.1952446000068,1042.1952446000068,1043.1953132000053,1043.1953132000053,1045.7465596999973,z,1,2.5406954000354744,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,27,1,109,0,1045.7612794999732,,,,,,,,,,,,,,,,1045.748551000026,1045.7612794999732,1046.7619678999763,1046.7619678999763,1046.7619678999763,1046.7619678999763,1046.7619678999763,1047.7616922999732,1047.7616922999732,1049.0298272999935,x,1,1.259798299986869,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,27,2,110,3,1049.0446492999909,,,,,,,,,,,,,,,,1049.03188710002,1049.0446492999909,1050.0455263999756,1050.0455263999756,1050.0455263999756,1050.0455263999756,1050.0455263999756,1051.045799000014,1051.045799000014,1051.6630554000149,z,1,0.6014646000112407,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,27,3,111,1,1051.6782410999876,,,,,,,,,,,,,,,,1051.6649820000166,1051.6782410999876,1052.6790049999836,1052.6790049999836,1052.6790049999836,1052.6790049999836,1052.6790049999836,1053.6786566000083,1053.6786566000083,1056.6639414000092,v,1,2.9830905999988317,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,28,0,112,1,1056.6795655000024,,,,,,,,,,,,,,,,1056.665945100016,1056.6795655000024,1057.6787473000004,1057.6787473000004,1057.6787473000004,1057.6787473000004,1057.6787473000004,1058.6782316999743,1058.6782316999743,1059.696441099979,v,1,1.0094414000050165,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,28,1,113,2,1059.7112788999802,,,,,,,,,,,,,,,,1059.6983429000247,1059.7112788999802,1060.7118379999883,1060.7118379999883,1060.7118379999883,1060.7118379999883,1060.7118379999883,1061.7118595999782,1061.7118595999782,1062.4967832000111,c,1,0.7770049000391737,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,28,2,114,1,1062.5118180999998,,,,,,,,,,,,,,,,1062.4985700999969,1062.5118180999998,1063.5120850999956,1063.5120850999956,1063.5120850999956,1063.5120850999956,1063.5120850999956,1064.5124463000102,1064.5124463000102,1065.2797191999853,v,1,0.752940199978184,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,28,3,115,0,1065.2951549999998,,,,,,,,,,,,,,,,1065.281600599992,1065.2951549999998,1066.295560300001,1066.295560300001,1066.295560300001,1066.295560300001,1066.295560300001,1067.2949795000022,1067.2949795000022,1068.5967533999938,x,1,1.2887592000188306,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,29,0,116,0,1068.6113763999892,,,,,,,,,,,,,,,,1068.598841500003,1068.6113763999892,1069.6125558000058,1069.6125558000058,1069.6125558000058,1069.6125558000058,1069.6125558000058,1070.6116051999852,1070.6116051999852,1071.2639627999743,x,1,0.6456718999543227,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,29,1,117,2,1071.278311699978,,,,,,,,,,,,,,,,1071.2659175000153,1071.278311699978,1072.2788819000125,1072.2788819000125,1072.2788819000125,1072.2788819000125,1072.2788819000125,1073.2780860000057,1073.2780860000057,1074.6630476000137,c,1,1.3736593999783508,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,29,2,118,1,1074.6781285000034,,,,,,,,,,,,,,,,1074.6648995000287,1074.6781285000034,1075.67886059999,1075.67886059999,1075.67886059999,1075.67886059999,1075.67886059999,1076.6786373999785,1076.6786373999785,1077.5469620000222,v,1,0.8511755999643356,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,29,3,119,0,1077.5617196999956,,,,,,,,,,,,,,,,1077.548895200016,1077.5617196999956,1078.5632718999987,1078.5632718999987,1078.5632718999987,1078.5632718999987,1078.5632718999987,1079.5616161000216,1079.5616161000216,1080.4141228999943,x,1,0.8496002000174485,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,30,0,120,1,1080.4280354999937,,,,,,,,,,,,,,,,1080.4160538000287,1080.4280354999937,1081.4288634000113,1081.4288634000113,1081.4288634000113,1081.4288634000113,1081.4288634000113,1082.4280950999819,1082.4280950999819,1083.2799113999936,v,1,0.8440068999771029,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,30,1,121,0,1083.294852000021,,,,,,,,,,,,,,,,1083.2817673999816,1083.294852000021,1084.2957238000236,1084.2957238000236,1084.2957238000236,1084.2957238000236,1084.2957238000236,1085.2957285000011,1085.2957285000011,1086.0137787000276,x,1,0.712329400004819,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,30,2,122,1,1086.0299860999803,,,,,,,,,,,,,,,,1086.0156015999964,1086.0299860999803,1087.0287806999986,1087.0287806999986,1087.0287806999986,1087.0287806999986,1087.0455110999756,1088.028089599975,1088.028089599975,1088.9136744000134,v,1,0.8792380000231788,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,30,3,123,3,1088.9282735000015,,,,,,,,,,,,,,,,1088.9156891999883,1088.9282735000015,1089.9286428000196,1089.9286428000196,1089.9286428000196,1089.9286428000196,1089.9286428000196,1090.9283541999757,1090.9283541999757,1093.0467206999892,z,1,2.1088482000050135,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,31,0,124,3,1093.061666099995,,,,,,,,,,,,,,,,1093.0487118000165,1093.061666099995,1094.0624491000199,1094.0624491000199,1094.0624491000199,1094.0624491000199,1094.0624491000199,1095.0616539000184,1095.0616539000184,1095.5633201000164,z,1,0.4904822000535205,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,31,1,125,2,1095.5781338000088,,,,,,,,,,,,,,,,1095.565186300024,1095.5781338000088,1096.579089900013,1096.579089900013,1096.579089900013,1096.579089900013,1096.579089900013,1097.5782005999936,1097.5782005999936,1098.6307508000173,c,1,1.0471782999811694,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,31,2,126,0,1098.6450004000217,,,,,,,,,,,,,,,,1098.6325940000243,1098.6450004000217,1099.6461022000294,1099.6461022000294,1099.6461022000294,1099.6461022000294,1099.6461022000294,1100.6454832999734,1100.6454832999734,1101.0640357999946,x,1,0.4124683999689296,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,31,3,127,0,1101.0790701999795,,,,,,,,,,,,,,,,1101.0659554000013,1101.0790701999795,1102.079017799988,1102.079017799988,1102.079017799988,1102.079017799988,1102.079017799988,1103.0789143000147,1103.0789143000147,1103.6805480999756,x,1,0.5948053000029176,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,32,0,128,2,1103.6948857000098,,,,,,,,,,,,,,,,1103.6823591000284,1103.6948857000098,1104.695878300001,1104.695878300001,1104.695878300001,1104.695878300001,1104.695878300001,1105.6948249000125,1105.6948249000125,1106.2470877000014,c,1,0.5457240000250749,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,32,1,129,3,1106.2619918999844,,,,,,,,,,,,,,,,1106.2490978999995,1106.2619918999844,1107.2631472999929,1107.2631472999929,1107.2631472999929,1107.2631472999929,1107.2631472999929,1108.2616412999923,1108.2616412999923,1109.044512499997,z,1,0.7770318000111729,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,32,2,130,1,1109.0603455000091,,,,,,,,,,,,,,,,1109.0454189000302,1109.0603455000091,1110.0468640999752,1110.0468640999752,1110.0468640999752,1110.0468640999752,1110.064358500007,1111.0462839999818,1111.0462839999818,1113.7989887000294,v,1,2.733903000014834,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,32,3,131,3,1113.8277093999786,,,,,,,,,,,,,,,,1113.8034928999841,1113.8277093999786,1114.8147814000258,1114.8147814000258,1114.8147814000258,1114.8147814000258,1114.8309649000294,1115.813643099973,1115.813643099973,1116.9322005999857,z,1,1.1045397000270896,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,33,0,132,3,1116.9460575000267,,,,,,,,,,,,,,,,1116.9342917000176,1116.9460575000267,1117.946563799982,1117.946563799982,1117.946563799982,1117.946563799982,1117.946563799982,1118.9462338000303,1118.9462338000303,1119.4486737999832,z,1,0.497624600015115,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,33,1,133,1,1119.4636790999793,,,,,,,,,,,,,,,,1119.4506355000194,1119.4636790999793,1120.463000299991,1120.463000299991,1120.463000299991,1120.463000299991,1120.4793960999814,1121.4615515000187,1121.4615515000187,1122.3812390000094,v,1,0.9174275000113994,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,33,2,134,3,1122.394933499978,,,,,,,,,,,,,,,,1122.3839008000214,1122.394933499978,1123.3958601999911,1123.3958601999911,1123.3958601999911,1123.3958601999911,1123.3958601999911,1124.3950092000305,1124.3950092000305,1125.313409399998,z,1,0.9056045000324957,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,33,3,135,3,1125.3282403000048,,,,,,,,,,,,,,,,1125.3154464000254,1125.3282403000048,1126.3288493999862,1126.3288493999862,1126.3288493999862,1126.3288493999862,1126.3288493999862,1127.3282019000035,1127.3282019000035,1127.7008123000269,z,1,0.3561659000115469,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,34,0,136,0,1127.711912000028,,,,,,,,,,,,,,,,1127.7037739999942,1127.711912000028,1128.7121675999952,1128.7121675999952,1128.7121675999952,1128.7121675999952,1128.7121675999952,1129.7118505000253,1129.7118505000253,1130.413529100013,x,1,0.6890111999819055,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,34,1,137,0,1130.4290334000252,,,,,,,,,,,,,,,,1130.4153847999987,1130.4290334000252,1131.4291362999938,1131.4291362999938,1131.4291362999938,1131.4291362999938,1131.4291362999938,1132.4284034000011,1132.4284034000011,1132.8279956000042,x,1,0.3862696999567561,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,34,2,138,1,1132.8435279999976,,,,,,,,,,,,,,,,1132.8286389000132,1132.8435279999976,1133.8288692000206,1133.8288692000206,1133.8288692000206,1133.8288692000206,1133.8457952999743,1134.8288755000103,1134.8288755000103,1135.663964300009,v,1,0.8287036000401713,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,34,3,139,1,1135.6786666000262,,,,,,,,,,,,,,,,1135.6658340999857,1135.6786666000262,1136.6792504999903,1136.6792504999903,1136.6792504999903,1136.6792504999903,1136.6792504999903,1137.67872299999,1137.67872299999,1138.1636033999966,v,1,0.4727510999655351,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,35,0,140,3,1138.1782669000095,,,,,,,,,,,,,,,,1138.1656259000301,1138.1782669000095,1139.1787043000222,1139.1787043000222,1139.1787043000222,1139.1787043000222,1139.1787043000222,1140.1783664000104,1140.1783664000104,1141.2636369999964,z,1,1.0770108999568038,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,35,1,141,0,1141.2783094000188,,,,,,,,,,,,,,,,1141.265315400029,1141.2783094000188,1142.2790679999744,1142.2790679999744,1142.2790679999744,1142.2790679999744,1142.2790679999744,1143.2783534000046,1143.2783534000046,1143.7810833000112,x,1,0.5004258999833837,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,35,2,142,0,1143.7951579000219,,,,,,,,,,,,,,,,1143.7830250000115,1143.7951579000219,1144.795973500004,1144.795973500004,1144.795973500004,1144.795973500004,1144.795973500004,1145.794957200007,1145.794957200007,1146.4470464999904,x,1,0.6372432000353001,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,35,3,143,0,1146.461856800015,,,,,,,,,,,,,,,,1146.4488709000289,1146.461856800015,1147.4631618999992,1147.4631618999992,1147.4631618999992,1147.4631618999992,1147.4631618999992,1148.4621208999888,1148.4621208999888,1149.197110900015,x,1,0.7278708999510854,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,36,0,144,2,1149.2116519000265,,,,,,,,,,,,,,,,1149.1992320999852,1149.2116519000265,1150.2123635999742,1150.2123635999742,1150.2123635999742,1150.2123635999742,1150.2123635999742,1151.2118325000047,1151.2118325000047,1151.8963883999968,c,1,0.6793911999557167,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
